X,Y,wkt_geom,fid,UUID,MS_CD,EU_CD,VISS_MS_CD,SJONAMN,SJOID,CATEGORY,HARO,DAROID_UT,DISTRICT,COMP_AUTH,COUNTRY,WB,VERSION,URL_VISS,SHAPE_Leng,GVatten,G_EU_CD,G_MS_CD,centroid_x,centroid_y
15.22225552,64.7030918,Point (510597.07724343269364908 7175383.51051345095038414),5386,SE087B16D9-E38C-4A4D-8F74-C471AA0E921C,WA76716969,SE717804-147209,SE717804-147209,Flatatjärnen,717804-147209,LW,38000,717710-147210,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA76716969,1311.360699,N,,,510597,7175384
14.32875593,64.69552788,Point (467987.32160508120432496 7174691.95811891555786133),5385,SE2B28C0C5-8122-42CB-8F0B-51A8D0B48309,WA91212683,SE717801-142913,SE717801-142913,Njapsanjaure,717801-142913,LW,38000,717812-143022,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA91212683,3864.78417,N,,,467987,7174692
20.48016339,64.62358442,Point (761803.77636824967339635 7177829.3638473879545927),5384,SEE0EF489D-32F7-4076-83FD-5992707AF687,WA79793267,SE717779-172319,SE717779-172319,Inre Ljusvattnet,717779-172319,LW,21000,717752-172264,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA79793267,3554.411684,N,,,761804,7177829
15.07677681,64.81912609,Point (503644.82337941532023251 7188299.30100541096180677),5495,SE64CA3FE6-9B64-4F49-889D-CC17ACBDA967,WA55493248,SE719164-146628,SE719164-146628,Avasjön,719164-146628,LW,38000,719027-146557,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA55493248,8267.80446,N,,,503645,7188299
19.06856347,64.80678366,Point (693141.48370480607263744 7193129.87669137306511402),5494,SE08644C42-0908-4434-B8CC-A258A324C1E5,WA65318363,SE719134-165439,SE719134-165439,Stor-Nackträsket,719134-165439,LW,28000,719360-165511,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA65318363,11305.74785,N,,,693141,7193130
18.76811403,64.77735774,Point (679086.78360037226229906 7188971.92006248887628317),5493,SEF61C2646-8CEC-4E97-8928-792A1DF16998,WA13841489,SE719125-164039,SE719125-164039,Alträsket,719125-164039,LW,28000,718946-164110,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA13841489,14589.03272,N,,,679087,7188972
15.66243952,64.84404231,Point (531420.05404321430251002 7191237.50298262294381857),5492,SE6E278E56-81FC-470B-965E-D78B7CBD7F9E,WA71558944,SE719119-149368,SE719119-149368,Stor-Gitssjön,719119-149368,LW,38000,719320-149240,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA71558944,16563.35808,N,,,531420,7191238
16.98482193,64.81310431,Point (594239.26373416068963706 7189102.90982207097113132),5491,SEB86935C1-8331-4B43-AFCE-2732378B88EA,WA14413890,SE719115-155547,SE719115-155547,Stor-Grundsjön,719115-155547,LW,38000,718951-155627,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA14413890,4717.580873,N,,,594239,7189103
14.18095557,64.81810036,Point (461115.4594025396509096 7188434.3429116839542985),5490,SE0A4A020F-28CA-473D-B198-50ECC790DD70,WA88351038,SE719112-142266,SE719112-142266,Småvattnen,719112-142266,LW,38000,719213-142307,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA88351038,1708.868966,N,,,461115,7188434
15.9160926,64.8312636,Point (543471.05528318358119577 7189964.06112830899655819),5489,SEC0A45F4F-EF01-43D2-9642-0DF4FE76BDC2,WA13854348,SE719102-150638,SE719102-150638,Datiksjöarna,719102-150638,LW,38000,719213-150494,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA13854348,9686.99152,N,,,543471,7189964
20.71018954,64.73267763,Point (771675.49650794453918934 7190918.8077282290905714),5488,SE81597E82-BE55-46A9-BC88-FF45A8433FC8,WA82787229,SE719100-173625,SE719100-173625,Kvistforsens Dämn.Omr,719100-173625,LW,20000,718991-173313,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82787229,14242.37054,N,,,771675,7190919
19.35431776,64.79113457,Point (706809.56368489481974393 7192291.53458764497190714),5503,SEDDA8DDE5-7A23-491B-9DF1-B82E3F4B14C7,WA77232089,SE719229-166880,SE719229-166880,Maratjärnen,719229-166880,LW,28000,719274-166845,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA77232089,2418.43946,N,,,706810,7192292
16.11669969,64.84074167,Point (552970.61151290661655366 7191172.83562682662159204),5502,SE0CD78776-D79C-4B51-9170-50CEF7DDC01E,WA86237574,SE719224-151518,SE719224-151518,Hornsjön,719224-151518,LW,38000,719571-151309,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA86237574,8027.807698,N,,,552971,7191173
15.54129159,64.83668099,Point (525681.09508800192270428 7190363.17810825537890196),5501,SE7C01745D-FF29-43BE-94ED-BDB68FAADAC3,WA91358469,SE719223-148771,SE719223-148771,,719223-148771,LW,38000,719270-148783,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA91358469,2903.365185,N,,,525681,7190363
14.59788972,64.83635979,Point (480922.1321887627709657 7190277.84127927385270596),5500,SE60224FF3-DA3B-4A06-8BCC-301D6B9CA7EB,WA63672239,SE719221-144326,SE719221-144326,Juolketsalmajaure,719221-144326,LW,38000,719328-144267,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA63672239,4795.334026,N,,,480922,7190278
14.53436589,64.8227326,Point (477896.68443439563270658 7188780.45043898746371269),5499,SE9ED5D39D-E6C3-4C5C-8441-44B0130857C8,WA60715876,SE719218-143615,SE719218-143615,Värjaren,719218-143615,LW,38000,719104-144093,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA60715876,37537.26704,N,,,477897,7188780
15.35819788,64.83098052,Point (516997.94062040728749707 7189666.04051149822771549),5498,SE3DBA6431-62A7-4DB6-AA61-50798093642F,WA84093900,SE719198-147853,SE719198-147853,Lill-Stensjön,719198-147853,LW,38000,719188-147936,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84093900,1423.895176,N,,,516998,7189666
15.42202517,64.83076817,Point (520027.2256029560812749 7189660.92643411085009575),5497,SE7184D2EF-83FF-48DB-9614-14817FB0FD57,WA70806082,SE719187-148201,SE719187-148201,Heligsjön,719187-148201,LW,38000,719298-148221,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA70806082,2258.399004,N,,,520027,7189661
20.46499954,64.76206925,Point (759749.6355535153998062 7193155.40144031960517168),5496,SE0332B90C-9B9B-4EED-949A-8571469BA258,WA74733355,SE719165-172275,SE719165-172275,Krångforsdammen,719165-172275,LW,20000,719225-172082,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA74733355,6995.727307,N,,,759750,7193155
15.47151976,64.80993619,Point (522393.07781245559453964 7187356.04952555429190397),5479,SE1494FB51-E918-4E1E-AA1C-61EDF0045D77,WA67034648,SE718934-148399,SE718934-148399,Svansjön,718934-148399,LW,38000,718950-148439,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA67034648,2395.688822,N,,,522393,7187356
14.47963789,64.80288169,Point (475280.61851395689882338 7186588.2113370830193162),5478,SEF0DF552A-49E2-4995-B641-F529FE04413E,WA50048458,SE718933-143675,SE718933-143675,,718933-143675,LW,38000,718945-143724,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA50048458,1533.348891,N,,,475281,7186588
14.9361637,64.85156959,Point (496973.19072768586920574 7191914.09021021705120802),5477,SE66ECD5F2-CD95-40CB-9B65-9FB6E19C9A55,WA47711439,SE718921-146298,SE718921-146298,Borgasjön,718921-146298,LW,38000,719407-145832,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA47711439,34902.00311,N,,,496973,7191914
15.40232617,64.80422635,Point (519110.89717354311142117 7186696.51571403909474611),5476,SE2A4D367B-F821-4D15-A72C-88504A134956,WA12477536,SE718907-148130,SE718907-148130,Stor-Fjälltjärnen,718907-148130,LW,38000,718904-148061,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA12477536,1654.226431,N,,,519111,7186697
15.2612439,64.80303396,Point (512410.2766886594472453 7186529.18605395220220089),5475,SE2620A616-4DAE-4375-AC05-79116A97B96D,WA66360836,SE718891-147471,SE718891-147471,Gubbsjön,718891-147471,LW,38000,718764-147451,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA66360836,4092.374158,N,,,512410,7186529
15.68206985,64.80744077,Point (532394.66893548239022493 7187168.95329615194350481),5474,SE91E10938-6976-4B2A-BD58-8F2FAA777772,WA52938619,SE718878-149439,SE718878-149439,Lill-Gitssjön,718878-149439,LW,38000,718923-149491,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA52938619,4164.798356,N,,,532395,7187169
17.46377147,64.81134457,Point (616978.99711259198375046 7189705.53645990882068872),5473,SEE5CC04B1-2F95-415E-8C62-0B874B60C19C,WA25999681,SE718875-158435,SE718875-158435,Pauträsket,718875-158435,LW,28000,718856-158371,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA25999681,39895.26415,N,,,616979,7189706
15.22985137,64.79994527,Point (510919.82011433277511969 7186179.06288538128137589),5472,SEECB86F42-DB3E-4CB7-AEA5-A7168F6F1382,WA49823896,SE718860-147290,SE718860-147290,Lill-Gubbsjön,718860-147290,LW,38000,718849-147257,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA49823896,1273.033723,N,,,510920,7186179
20.90104372,64.73230792,Point (780739.48790555272717029 7191711.21520829387009144),5487,SE151AB80C-B574-41AC-A9C3-37CC44ADD796,WA89105460,SE719092-174281,SE719092-174281,Falkträsket,719092-174281,LW,20000,719160-780317,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA89105460,4862.231342,N,,,780739,7191711
18.04287868,64.79395772,Point (644553.16135571047198027 7188965.72864219918847084),5486,SE6D6CF95B-B502-427C-AEA8-9DCC8076FBBB,WA78610082,SE719071-160599,SE719071-160599,Mörtträsket,719071-160599,LW,28000,718924-160649,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA78610082,6028.310885,N,,,644553,7188966
20.57273475,64.74691608,Point (765008.55443557200487703 7191918.13806360494345427),5485,SEB4D34FCD-C873-4484-B3B7-31ABB7B773A1,WA19546712,SE719058-172967,SE719058-172967,Selsdammen,719058-172967,LW,20000,719071-172796,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA19546712,16096.25153,N,,,765009,7191918
19.3954588,64.78190115,Point (708833.30289348366204649 7191400.3775306697934866),5484,SE50DB84BA-9B10-41E4-A1FB-BDE49085A9DB,WA17204836,SE719021-167135,SE719021-167135,Inre-Kippträsket,719021-167135,LW,28000,719156-167104,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA17204836,5703.823444,N,,,708833,7191400
19.59911795,64.78092462,Point (718503.7568482868373394 7191979.45394598972052336),5483,SE3A8C495D-BEA2-4DAD-BE64-C5E85EB33F7D,WA40897013,SE718983-168129,SE718983-168129,Stensträsket,718983-168129,LW,24000,719300-167975,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA40897013,10517.95635,N,,,718504,7191979
21.119564,64.71737196,Point (791270.64469976630061865 7191040.12033295072615147),5482,SE0FAB1EED-BA0D-478E-A445-0FB10E52B769,WA82889763,SE718981-175322,SE718981-175322,Inre-Viken,718981-175322,LW,20000,719129-175239,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA82889763,571.45771,N,,,791271,7191040
19.17951652,64.80056139,Point (698447.65152766706887633 7192780.71938267536461353),5481,SE8C3A67B1-F5C7-430D-8F05-FCCFFA0CFD68,WA11600657,SE718958-166340,SE718958-166340,Ajaursjön,718958-166340,LW,28000,719312-165982,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA11600657,28120.03202,N,,,698448,7192781
21.12724776,64.71438748,Point (791668.09518521337304264 7190744.21719788294285536),5480,SE4D011CB7-63A0-4D35-B726-EC6546BC9573,WA16045664,SE718954-175369,SE718954-175369,Yttre-Viken,718954-175369,LW,20000,718989-175369,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA16045664,972.376268,N,,,791668,7190744
15.41305248,64.79529551,Point (519627.01356433413457125 7185705.48730532266199589),5463,SEB3E8F321-1B8D-4778-8C48-78F98F076A29,WA31611738,SE718793-148168,SE718793-148168,Lill-Fjälltjärnen,718793-148168,LW,38000,718760-148058,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA31611738,1493.040055,N,,,519627,7185705
19.41304543,64.76033265,Point (709835.16580273222643882 7189059.44552500266581774),5462,SE2CB9F53C-B895-4415-8208-145BFE6D4DEA,WA84213896,SE718790-167196,SE718790-167196,Yttre-Klippträsket,718790-167196,LW,28000,718886-167251,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA84213896,9110.444665,N,,,709835,7189059
19.26423378,64.75948769,Point (702774.04326632618904114 7188479.60057311318814754),5461,SEC9E2EE87-C310-49DA-AD25-CB6D7ABA33B3,WA51455220,SE718729-166608,SE718729-166608,Ajaurkalven,718729-166608,LW,28000,718888-166420,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA51455220,10296.61823,N,,,702774,7188480
14.9639012,64.78450562,Point (498283.67546232388122007 7184438.65570494532585144),5460,SEECA7098C-73A8-426A-A427-E3FACA9A92BD,WA55032802,SE718700-146017,SE718700-146017,,718700-146017,LW,38000,718722-145995,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA55032802,2085.499187,N,,,498284,7184439
14.83530731,64.79092415,Point (492172.98814350226894021 7185163.93082741554826498),5459,SE06609AFE-E354-4925-B8CA-9971E1BD5634,WA31445084,SE718700-145401,SE718700-145401,Saxaborgaflyn,718700-145401,LW,38000,718796-145512,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA31445084,7726.274359,N,,,492173,7185164
15.11336562,64.77934311,Point (505389.81036561523796991 7183868.1324493158608675),5458,SEB26AF077-63E9-4A1D-9ADB-B9C624EC5D74,WA80974064,SE718676-146638,SE718676-146638,Rödingsjön,718618-146748,LW,38000,718640-146692,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA80974064,2097.638748,N,,,505390,7183868
15.21305067,64.77545583,Point (510131.3158457595272921 7183447.20761337038129568),5457,SE56EF4480-4B70-4248-830C-644954EF2B4D,WA65144961,SE718666-147167,SE718666-147167,Stor-Oxvattnet,718666-147167,LW,38000,718519-147182,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA65144961,6431.346615,N,,,510131,7183447
18.58568624,64.76248533,Point (670518.49830891855526716 7186812.78393856901675463),5456,SEA3DACC88-BF96-4A99-8CE8-7B1E94A33472,WA92244249,SE718662-163143,SE718662-163143,Sikträsket,718662-163143,LW,28000,718751-163184,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA92244249,12073.46244,N,,,670518,7186813
14.45050389,64.79971688,Point (473894.05887628259370103 7186247.10408888477832079),5471,SE8007B91A-629F-47A3-88C3-A2FBACE27C8B,WA44971119,SE718849-143649,SE718849-143649,Uretjaure,718849-143649,LW,38000,718919-143542,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA44971119,7069.578242,N,,,473894,7186247
14.33387259,64.79023926,Point (468341.89004741830285639 7185243.65878220275044441),5470,SE92B399FE-C025-4BEA-B08A-C9FD6975DF9F,WA52629979,SE718844-142808,SE718844-142808,Ullersjön,718844-142808,LW,38000,718820-142996,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA52629979,12484.80812,N,,,468342,7185244
15.09725726,64.79759676,Point (504620.64167468354571611 7185900.66717468481510878),5469,SE7263E218-338F-4F52-A68E-F97A39494CC6,WA89849496,SE718841-146603,SE718841-146603,Grubbsjön,718841-146603,LW,38000,718821-146659,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA89849496,1708.666399,N,,,504621,7185901
14.79294743,64.81601367,Point (490168.83763303706655279 7187965.81908832304179668),5468,SEB9EC1F73-EAAE-490B-96C5-01A8CE7B5D06,WA97014126,SE718837-145337,SE718837-145337,Saxaborga,718837-145337,LW,38000,719030-145181,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA97014126,18110.47195,N,,,490169,7187966
19.91794881,64.76182068,Point (733794.44405743398237973 7190993.66236468032002449),5467,SE068C6C71-9E9E-4046-942C-AA7D0CEB5111,WA76012026,SE718825-169667,SE718825-169667,Arnträsket,718825-169667,LW,24000,718849-169661,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA76012026,13657.20274,N,,,733794,7190994
20.29898848,64.7312989,Point (752161.17803975974675268 7189064.28893966507166624),5466,SE726AC693-FFB6-438E-BE9E-0D7615E1C053,WA93116908,SE718818-171406,SE718818-171406,Bultertjärnen,718818-171406,LW,21000,718854-171386,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA93116908,1274.013596,N,,,752161,7189064
20.8523106,64.71227007,Point (778632.42343818536028266 7189269.50230833329260349),5465,SEC21FBD38-56D9-4D07-B162-EE97A28E23CC,WA96432784,SE718805-174042,SE718805-174042,Stor-Örutjärnen,718805-174042,LW,21000,718841-174039,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA96432784,1047.465567,N,,,778632,7189270
20.78213305,64.71070468,Point (775314.02592569659464061 7188788.57207754254341125),5464,SE828D7D1E-0A4F-4B60-A206-E34A2444FA5D,WA77439620,SE718794-173714,SE718794-173714,Eggelidtjärnen,718794-173714,LW,20000,718713-173702,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA77439620,729.242027,N,,,775314,7188789
19.79827399,64.76447124,Point (728090.9609302980825305 7190851.88906970713287592),5447,SECFB48DC3-4F9B-4832-AE3E-BE97A5405A85,WA80053840,SE718564-169199,SE718564-169199,Sör-Lidsträsket,718564-169199,LW,24000,719093-168853,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA80053840,23909.91313,N,,,728091,7190852
14.3484053,64.77048144,Point (469010.44787538016680628 7183035.19492561928927898),5446,SE64392461-23D6-4885-BECA-149D27743810,WA81917666,SE718564-143051,SE718564-143051,Rödfjällstjärnarna,718564-143051,LW,38000,718584-143081,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA81917666,1736.877807,N,,,469010,7183035
19.91776176,64.73085986,Point (734052.84111904725432396 7187551.18548275157809258),5445,SEBF40BA2D-0487-4353-9062-EF4DB78C0837,WA23689932,SE718557-169796,SE718557-169796,Mensträsket,718557-169796,LW,24000,718670-169587,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA23689932,16978.08856,N,,,734053,7187551
14.74780222,64.77211929,Point (488005.82244396192254499 7183081.77099403832107782),5444,SEDD88409C-5F70-42D7-AE4E-A7CD5C9D6E8E,WA67575086,SE718551-145137,SE718551-145137,Övre Daimasjön,718551-145137,LW,38000,718593-144889,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA67575086,8813.082312,N,,,488006,7183082
14.8442834,64.76323391,Point (492591.5749125920701772 7182077.03236100450158119),5443,SE019E7195-5C09-480D-9116-C1F67C9E5B19,WA79758006,SE718518-145612,SE718518-145612,Nedre Daimasjön,718518-145612,LW,38000,718496-145398,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA79758006,16860.58975,N,,,492592,7182077
18.97276833,64.74086468,Point (689059.11961621523369104 7185506.28199093323200941),5442,SEE0961A01-E3C4-45E9-93B4-5382AE25B681,WA88498566,SE718511-165190,SE718511-165190,Åträsket,718511-165190,LW,28000,718665-165017,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA88498566,8183.425197,N,,,689059,7185506
19.65409724,64.73371697,Point (721499.43562194367405027 7186919.56737018469721079),5441,SEF203401E-69FD-4CA5-A800-D42FB537519D,WA58279649,SE718475-168474,SE718475-168474,Granträsket,718475-168474,LW,24000,718680-168292,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA58279649,24128.04732,N,,,721499,7186920
15.0895611,64.76797254,Point (504259.58878066093893722 7182599.33600853942334652),5440,SE78EA06BE-86C8-4831-8A85-DEB4F3FBEE32,WA49921629,SE718469-146604,SE718469-146604,Spanjesjön,718469-146604,LW,38000,718524-146603,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA49921629,4011.900282,N,,,504260,7182599
16.34408725,64.78200596,Point (563895.11329488968476653 7184838.39607119094580412),5455,SE9092DF53-3060-40A2-8670-3E74AD3B98A6,WA59336082,SE718658-152639,SE718658-152639,Siksjön,718658-152639,LW,38000,718735-152496,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA59336082,5143.749686,N,,,563895,7184838
14.42396991,64.77759578,Point (472611.10829758684849367 7183793.36794221866875887),5454,SED2260AF0-A436-4EEC-AE0C-349A5DE15EFF,WA53701051,SE718652-143463,SE718652-143463,Lill-Säljaren,718652-143463,LW,38000,718692-143442,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA53701051,1828.021195,N,,,472611,7183793
19.41178244,64.72954333,Point (710014.49102741316892207 7185629.94534334912896156),5453,SE4D9A8A0E-BF6B-426E-AA87-7252870863DE,WA31655045,SE718633-167068,SE718633-167068,Månsträsket,718633-167068,LW,28000,718586-167249,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA31655045,6827.51857,N,,,710014,7185630
18.87941431,64.75050217,Point (684554.82544770848471671 7186302.9379792520776391),5452,SE359ED8D0-E963-4178-9962-B302BFE3A681,WA57103658,SE718632-164755,SE718632-164755,Rotenträsket,718632-164755,LW,28000,718755-164578,SE1,BV,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA57103658,10283.363,N,,,684555,7186303
14.40604434,64.77597274,Point (471757.33242505427915603 7183619.77454649936407804),5451,SE1047CEEE-04CD-43E3-A51C-5DA210C6636E,WA48328851,SE718626-143450,SE718626-143450,Säljaren,718626-143450,LW,38000,718632-143280,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA48328851,4732.370323,N,,,471757,7183620
15.12809793,64.77690839,Point (506090.52321917220251635 7183598.25643464829772711),5450,SE1ABF7664-F7A0-4C67-996A-E95DBE66482B,WA60927726,SE718605-146804,SE718605-146804,Rödingsjön,718605-146804,LW,38000,718603-146783,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA60927726,1465.637752,N,,,506091,7183598
14.63224767,64.76824381,Point (482507.56825481285341084 7182677.26629585865885019),5449,SEE312FD44-5AD8-4729-8314-05DC13E2FD27,WA60267030,SE718601-144410,SE718601-144410,Störjaren,718601-144410,LW,38000,718522-144450,SE2,BH,SE,Y,SVAR2016,http://www.viss.lansstyrelsen.se/Waters.aspx?waterMSCD=WA60267030,2790.486097,N,,,482508,7182677
